"","Store","Age0to9","Age10to17","Age18to24","Age25to29","Age30to39","Age40to49","Age50to64","Age65Plus","EdLTHS","EdHSGrad","EdSomeCol","EdAssociate","EdBachelor","EdMaster","EdProfSchl","EdDoctorate","HHSz1Per","HHSz2Per","HHSz3Per","HHSz4Per","HHSz5PlusPer","HHIncU25K","HHInc25Kto50K","HHInc50Kto75K","HHInc75Kto100K","HHInc100Kto150K","HHInc150Kto250K","HHInc250KPlus","PopAsian","PopBlack","PopHispanic","PopMulti","PopNativeAmer","PopOther","PopPacIsl","PopWhite","HVal0to100K","HVal100Kto200K","HVal200Kto300K","HVal300Kto400K","HVal400Kto500K","HVal500Kto750K","HVal750KPlus","PopDens","cluster"
"72","S0072",0.165828011096058,0.131539900651571,0.113702341784401,0.0739307141474744,0.126185407393071,0.133120443842333,0.158441390878008,0.0972840461905684,0.281888383810723,0.260967194260365,0.214250506599485,0.100936524453694,0.0784818445698012,0.0215783996933019,0.00465523851251438,0.00377895832192344,0.249856678769348,0.257691572711638,0.155646856487674,0.145996560290464,0.190712784253774,0.298968087139308,0.265335371679725,0.182017962927575,0.113414867188993,0.106535448117715,0.0234091343397669,0.0101280336327155,0.0327720792206954,0.04312624991936,0.549254886781498,0.0261918585897684,0.00680601251532159,0.00193535900909619,0.00229017482743049,0.33762337913683,0.133700440528634,0.117621145374449,0.362114537444934,0.24647577092511,0.092511013215859,0.0429515418502203,0.00462555066079295,7058.24966718772,2
"73","S0073",0.107920020773825,0.105634900025967,0.101584004154765,0.0689171643728902,0.109633861334718,0.141573617242275,0.189924694884446,0.174759802648663,0.115273775216138,0.150993477931139,0.160094039132413,0.0807674806613074,0.210602153799484,0.127862884877901,0.0241923251933869,0.0426209616259669,0.255621465029659,0.323492895571803,0.151055317974893,0.144295764933094,0.12553455649055,0.133673610153125,0.186784384052973,0.201958890881501,0.152296868533591,0.199613739826183,0.0835977376189819,0.042074768933646,0.0727046115496469,0.0109576235978396,0.323691316992106,0.0200976319069381,0.00306398005816369,0.00186954715413378,0.0010905691732447,0.566524719567927,0.0320777642770352,0.0140947752126367,0.021142162818955,0.0257594167679222,0.0607533414337789,0.350911300121507,0.495261239368165,2986.62001666953,3
"74","S0074",0.133305402973032,0.13085373801322,0.107811190764361,0.0669397635229494,0.133631257176551,0.142708624274586,0.173695807342581,0.11102318219905,0.276653571516814,0.257505003335557,0.212783831196106,0.0723939416401058,0.118301089615299,0.0350851184740444,0.0113903095891088,0.00261902997059768,0.136342986939239,0.209823963657013,0.174900624645088,0.193696763202726,0.285235661555934,0.143952299829642,0.20931289040318,0.214707552526973,0.160874503123225,0.194378194207836,0.0578648495173197,0.019023282226008,0.163638338479681,0.0303505205828045,0.642900367744038,0.0132201654072339,0.00183096187564976,0.00155166260648285,0.00145856285009388,0.145049420454016,0.0122629169391759,0.0432472204054938,0.0831425768476128,0.282619359058208,0.314748201438849,0.256540222367561,0.00743950294310007,7231.86121227643,2
"75","S0075",0.13729642456009,0.124730906027705,0.110831617371771,0.0729595657057282,0.127644140771247,0.135927555222763,0.161163889928866,0.129469299887683,0.261454369076935,0.258152376688307,0.203529587344228,0.083669129169465,0.111353630326095,0.0367509887321842,0.0115476456980822,0.00199611969256026,0.222091237094988,0.254099239095488,0.174222126960312,0.159075483156503,0.190511913692709,0.290251134212124,0.30411174222127,0.167434715821813,0.106705247740507,0.0887721930482621,0.0310434751545029,0.0117172150180402,0.0453130849868963,0.0318466866342194,0.704733713964807,0.0176549045301385,0.00321742792961438,0.00156776488206664,0.00453949831523774,0.19112691875702,0.109112813010929,0.123053093537561,0.215041734790466,0.266844505636348,0.200585147577661,0.0839858876172446,0.0013768178297909,8536.32320456618,2
"76","S0076",0.11479615420172,0.0966996394564112,0.0940417860774706,0.0758990477951373,0.156998243505593,0.145118794490154,0.185679948229639,0.130789498012388,0.211561501597444,0.173921725239617,0.226071618743344,0.0625998402555911,0.206436368477103,0.0916533546325879,0.0313498402555911,0.0188032481363152,0.2667046317388,0.294798785117692,0.162870159453303,0.133194128068843,0.142432295621362,0.212730954188813,0.219248291571754,0.168248544672235,0.119273601619843,0.157681599595039,0.077575297393065,0.0452417109592508,0.162313950263474,0.0316400110936489,0.488421003975224,0.0219330683183877,0.00321253582324119,0.00231117685125266,0.000716464823888324,0.289451788850883,0.0215290519877676,0.0441590214067278,0.0925993883792049,0.173088685015291,0.161467889908257,0.329663608562691,0.177492354740061,6382.10815100749,3
"77","S0077",0.105212121212121,0.100606060606061,0.0955636363636364,0.0697212121212121,0.117818181818182,0.140509090909091,0.197672727272727,0.17289696969697,0.115197779319917,0.183483691880638,0.168632893823734,0.0712699514226232,0.21970853573907,0.0975711311589174,0.0283136710617627,0.0296321998612075,0.261639608211458,0.31208909164095,0.161143163826647,0.13739433785053,0.127733798470415,0.147189051388703,0.173084663893734,0.185697034751107,0.148396618811217,0.202468804508252,0.0935193881658393,0.0493760901650342,0.0591030303030303,0.0127030303030303,0.341915151515152,0.0211393939393939,0.00349090909090909,0.00208484848484849,0.000824242424242424,0.558739393939394,0.0242999305716269,0.031937051608424,0.0518398518861375,0.0284656329553344,0.0590141171025226,0.308956260124971,0.495487155750984,3522.76158570638,3
"78","S0078",0.106613147975917,0.0909001909050859,0.0875226393851877,0.0706838318077243,0.122326105046747,0.132654559694552,0.207254393264477,0.182094081942337,0.115081810091052,0.149654275347436,0.17108235777367,0.0612035325528856,0.221332237968097,0.113370301910043,0.0372424180187581,0.0330663380570959,0.337339650988097,0.3243961631804,0.14642320582457,0.117300358257252,0.0745406217496822,0.195770253091413,0.205015601525482,0.191263145729805,0.118109326245233,0.160869062752802,0.0798566970992719,0.0491159135559921,0.0441997063142438,0.0148311306901615,0.261918746940773,0.0223690651003426,0.00279001468428781,0.00234948604992658,0.00122369065100343,0.650318159569261,0.0635191044049647,0.060111949379411,0.0744706741299586,0.0248235580433195,0.0167924069116573,0.261377464103188,0.498904843027501,3743.9052128922,3
"79","S0079",0.132889045811634,0.160208314943949,0.102392091093653,0.045370288639774,0.113734663253597,0.175655397652043,0.19282372671904,0.0769706064083326,0.117754416703168,0.153526062198861,0.188129653964082,0.118119433493941,0.203168345743904,0.0722733245729304,0.0108044970068623,0.00401518469849613,0.116360968451944,0.262949376375642,0.187087307410125,0.212472487160675,0.221129860601614,0.0669112252384446,0.137931034482759,0.214380044020543,0.194717534849596,0.240792369772561,0.107410124724872,0.0375641966250917,0.0790785931777062,0.114205021843696,0.321786328935175,0.0282423547063236,0.00410396716826265,0.00300075018754689,0.00264772075371784,0.446935263227572,0.0960110516318425,0.363667760317734,0.319979278190295,0.186668969089967,0.0224486271801071,0.010878950094975,0.00034536349507857,2965.01437871142,2
"80","S0080",0.145510835913313,0.126024403569477,0.128164268803497,0.0881897650701147,0.129848843562193,0.141413221635403,0.163904571116372,0.076898561282098,0.0884338263177854,0.210769814182783,0.216306408797876,0.0919226393629124,0.170420932878271,0.0858551384148654,0.0156996587030717,0.00652256351915055,0.194623102649858,0.31026498585027,0.188191407254952,0.172240802675585,0.134808335477232,0.149729868793414,0.259325958322614,0.204013377926421,0.148829431438127,0.156547465912014,0.0562130177514793,0.0254695137638281,0.0792696808268451,0.0383372034785776,0.321449710877385,0.033419842462323,0.00655648135500615,0.0013204024951054,0.00446204981104585,0.515184628693712,0.0535868625756266,0.175453759723423,0.365024488619994,0.242005185825411,0.0780754825698646,0.0509939498703544,0.034860270815327,2470.57820270654,1
"81","S0081",0.1193106059359,0.100857627286046,0.0771699945678118,0.0589145500337454,0.136298539893661,0.162257814943456,0.20278523103261,0.142389175130455,0.113623052594588,0.187888016867752,0.193979149584163,0.0890711022607473,0.261098746632306,0.0936160243645309,0.0333840927726368,0.010940611456015,0.26950986632718,0.299384680670486,0.17848504137492,0.155187778485041,0.0974326331423722,0.167197114364524,0.2008911521324,0.18939104604286,0.13991088478676,0.184553363038404,0.0820708678124337,0.0359855718226183,0.301590175808257,0.0289721472311846,0.241785737802068,0.0354414960163298,0.00217291104233884,0.00217291104233884,0.00386844011325476,0.383996180944229,0.0936335403726708,0.0608695652173913,0.0576863354037267,0.121195652173913,0.140295031055901,0.335326086956522,0.190993788819876,7537.88896041058,3
"82","S0082",0.11108842148254,0.106187461711252,0.0843373493975904,0.0492138043700225,0.100265468654278,0.125587094139269,0.238309168878905,0.18521543802328,0.203741596024554,0.238526746565332,0.143525285004385,0.0517392575270389,0.109617071031862,0.061677871967261,0.0169541069862613,0.0359543992984507,0.272101641079936,0.397564849126522,0.133403917416623,0.110111169931181,0.0868184224457385,0.311275807305453,0.273160402329275,0.170989941768131,0.108523028057173,0.0979354155637904,0.0285865537321334,0.00952885124404447,0.0118464052287582,0.00428921568627451,0.242647058823529,0.0230800653594771,0.00592320261437908,0.000408496732026144,0.00183823529411765,0.709967320261438,0.259005145797599,0.0866209262435678,0.183533447684391,0.134648370497427,0.117495711835334,0.120068610634648,0.0986277873070326,960.560197297663,2
"83","S0083",0.121557744503065,0.109938702692812,0.0830105821719374,0.0655972675429234,0.146076667378244,0.159433991034125,0.19487054374676,0.119514500930133,0.143696058368182,0.207447281786636,0.213097250645075,0.0841711896076163,0.209627191031231,0.106103745884865,0.0223774357149213,0.0199305988077231,0.269357297600899,0.298162561181096,0.171547781433042,0.142983230361871,0.118029366926101,0.183743881890396,0.198908769959079,0.203723020139613,0.123405279627698,0.172029206451095,0.0795956029848351,0.0386744764502929,0.12998261612126,0.0605995913263594,0.366159382719815,0.026045320076855,0.00225685443288908,0.00210436426850468,0.00182988197261277,0.411021989081704,0.0318725099601594,0.0277290836653386,0.0804780876494024,0.179123505976096,0.212270916334661,0.34390438247012,0.124621513944223,6165.94656610224,3
"84","S0084",0.120931103132604,0.117408837992819,0.0933825656383468,0.0604570436794909,0.135054195238987,0.155983596794228,0.19877826745393,0.118004390069595,0.107730305036411,0.237994602026786,0.20209298772725,0.100168050109487,0.192621072465244,0.0589448490095228,0.0203951723786729,0.00842796761216072,0.185162786009475,0.286059872996674,0.19337768370124,0.182340489869973,0.153059167422639,0.120804354399758,0.194839229916339,0.184910795282734,0.173672008870074,0.217971978631186,0.0800322548130229,0.0278197762322347,0.152524204114274,0.0754283575232683,0.282418199452111,0.0328052951285498,0.00287556788211873,0.00212689932109374,0.00728250327542495,0.44453897330316,0.022005772005772,0.0198412698412698,0.0722222222222222,0.205050505050505,0.250721500721501,0.389466089466089,0.0406926406926407,6818.89691793352,1
"85","S0085",0.0921679626749611,0.0816796267496112,0.0891197511664075,0.0831353032659409,0.146824261275272,0.148814930015552,0.19793468118196,0.160323483670296,0.176606627390739,0.194179510120022,0.199209979911882,0.079339624234035,0.253903678320026,0.0828339438545553,0.0249666604770506,0.0108543358260605,0.278838591965774,0.294441473465664,0.179244392714461,0.157129824782157,0.0903142596495643,0.286325458491931,0.233193872094121,0.181257667746705,0.0995627418289345,0.118154078454811,0.0532888735097046,0.028185850451414,0.171222395023328,0.0148180404354588,0.196292379471229,0.0334681181959565,0.00106998444790047,0.00195334370139969,0.000472783825816485,0.580702954898911,0.0201412200486167,0.0408612107882857,0.115754138210441,0.22826716055099,0.173631207315662,0.237295983331404,0.184049079754601,10557.0481450515,3
"86","S0086",0.177501374381528,0.131803188565146,0.113386476085761,0.0824628916987356,0.150494777350192,0.125,0.13675096206707,0.0825316107751512,0.365075586239733,0.278419235805261,0.26068325199381,0.0702297345554101,0.101297464587549,0.044994643494822,0.00607070586834901,0.012617545530294,0.134705075445816,0.20877914951989,0.150891632373114,0.172290809327846,0.333333333333333,0.229355281207133,0.282853223593964,0.16159122085048,0.108916323731139,0.134156378600823,0.0598079561042524,0.0233196159122085,0.0273483130625988,0.010307153164296,0.765409193980623,0.0108568679997251,0.00439771868343297,0.00130557273414416,0.000755857898715042,0.179619322476465,0.130382775119617,0.13755980861244,0.0885167464114833,0.113038277511962,0.121411483253589,0.325358851674641,0.0837320574162679,2094.40701842755,2
"87","S0087",0.133388661534499,0.105858111782045,0.078928540766391,0.0691411727670778,0.147039464270383,0.158200497953811,0.176630512549008,0.130841656411871,0.0961175236096537,0.197229800629591,0.215655823714586,0.0813850996852046,0.251878279118573,0.0915424973767051,0.03299055613851,0.0158656873032529,0.241676847892486,0.309254734270006,0.178604153940134,0.161117898594991,0.109346365302382,0.136530238240684,0.167837507635919,0.15989615149664,0.141493585827734,0.201053756872327,0.133246792913867,0.0600183262064753,0.161462953953582,0.0355149815413674,0.246487136193229,0.0417537131900524,0.00289042154365681,0.00240391494719973,0.0031193658243425,0.506367512806571,0.0177736202057998,0.0184418014165442,0.092075370840572,0.113323533342242,0.0970199118000802,0.345449685954831,0.315916076439931,6256.72792033626,2
"88","S0088",0.149539333805811,0.120216158752658,0.109984053862509,0.078756201275691,0.145287030474841,0.135409284195606,0.164643869596031,0.0962083628632176,0.319502963650646,0.221452545883025,0.234235520959794,0.0694851103335,0.150896236520746,0.0169249446547168,0.0116403627794044,0.00199957152038849,0.0798065296251512,0.145707376058041,0.161225312374043,0.187424425634825,0.426037887948408,0.157799274486094,0.195082627972592,0.173720274083031,0.133615477629988,0.215638855300282,0.0898831116485288,0.0342603788794841,0.42869164673576,0.0194879971653822,0.486004074763044,0.0148374523872797,0.00194879971653822,0.0010629816635663,0.00482770838869696,0.0431393391797325,0.0471291072021241,0.0282110852970461,0.0949220046465317,0.155658811815466,0.133089943577829,0.375705277132426,0.165283770328576,8043.56289145426,2
"89","S0089",0.12673906255421,0.0722339798077924,0.0799708566075703,0.0913159629462582,0.181625784963397,0.149602747805572,0.174305242341186,0.124310446518405,0.0882367091652634,0.183738272792879,0.251864325234544,0.0731296608130864,0.282078421938898,0.121818619196536,0.0219388982439259,0.0250661534760645,0.282961283571678,0.332664806417858,0.171171956749215,0.129752354377398,0.0835367980467387,0.152075340076735,0.181374258807115,0.162888036274852,0.138821067317754,0.201255667945588,0.116934077432857,0.0464771538193233,0.264337508239947,0.0306699510807341,0.207160947854144,0.0359435173299101,0.00128369704749679,0.0022898379766159,0.00530826076397322,0.453006279707178,0.0356943669827105,0.0600483361219558,0.0609778769287972,0.0803123257110987,0.0687860197062651,0.415690648819483,0.27849042572969,7547.02571104244,2
"90","S0090",0.125962114578052,0.0833294925565746,0.0660459971424621,0.0714845370327695,0.165691109369959,0.157855924782228,0.187537447573397,0.142001198322349,0.0709833354535046,0.165373362167663,0.228660475766442,0.0908917440529195,0.273247678412416,0.118878005342832,0.0304032565831319,0.0212441165246152,0.285714285714286,0.318733153638814,0.179469901168014,0.143530997304582,0.0725516621743037,0.13162623539982,0.164982030548068,0.161500449236298,0.126123090745732,0.230458221024259,0.12533692722372,0.0598607367475292,0.201308876394138,0.018573140381602,0.202691492303438,0.0383906350815743,0.0013826159093004,0.00396349893999447,0.00659046916766522,0.527099271822288,0.0222810500772116,0.0196337966026914,0.0176483564968012,0.0701522170747849,0.0542686962276638,0.29119788219722,0.524818001323627,7621.04392637538,2
"91","S0091",0.151461988304094,0.150146198830409,0.102631578947368,0.0583333333333333,0.130555555555556,0.171052631578947,0.161111111111111,0.0747076023391813,0.172024539877301,0.254723926380368,0.219141104294479,0.0895705521472393,0.171533742331288,0.021840490797546,0.00907975460122699,0.00392638036809816,0.115228426395939,0.243147208121827,0.185279187817259,0.210152284263959,0.245177664974619,0.156345177664975,0.162944162436548,0.17258883248731,0.17005076142132,0.228934010152284,0.0812182741116751,0.0269035532994924,0.114018418359889,0.0476538517760561,0.378161087560298,0.0394679140476539,0.00394679140476539,0.00467767870194416,0.00628563075573747,0.405788627393656,0.101090909090909,0.210909090909091,0.368727272727273,0.167272727272727,0.0443636363636364,0.0749090909090909,0.0327272727272727,1054.52239797844,2
"92","S0092",0.122439226431325,0.0807340618727499,0.0591964826201931,0.0728645617612387,0.170038550992449,0.159365342339185,0.205499091980756,0.129926402650779,0.0807670712218719,0.120416360730791,0.230510085086166,0.0528657193452252,0.281734548438647,0.19388416187967,0.0450049669589254,0.0668163952835486,0.303075323131778,0.334794235626207,0.181919477046501,0.12383004011291,0.0563066409151686,0.191204872975784,0.210592779676125,0.168102807903729,0.138760956767197,0.17805675233992,0.0799286881592631,0.0331302926756797,0.28114445931307,0.0618109985343784,0.125597400114701,0.0491301854329956,0.00235773911935258,0.00659529726629708,0.00162492831198624,0.47173899190722,0.027035283335879,0.0488773484038491,0.137925767527112,0.136856575530777,0.151061554910646,0.357110126775622,0.141133343516114,8639.43652755014,3
"93","S0093",0.155369226243013,0.154339511621065,0.0790820829655781,0.0453662842012357,0.132068255369226,0.172491909385113,0.155398646660783,0.105913503971756,0.082647412755716,0.230950661853189,0.216077015643803,0.11927797833935,0.183297232250301,0.0472202166064982,0.0189169675090253,0.00433212996389892,0.135541576567722,0.270689994102615,0.173383133477492,0.214468252408099,0.205917043444073,0.0763711421269904,0.134460389227442,0.17308826420287,0.183212109298211,0.257420876744643,0.128268134460389,0.0472773736976607,0.119002088788209,0.117442852519785,0.235562354740961,0.0476890941719867,0.00308905298461357,0.00305963343237916,0.00438351328292783,0.469771410079139,0.0137037498442756,0.192849134172169,0.346455711972094,0.197458577301607,0.108135044225738,0.112744487355176,0.0286532951289398,3207.43809374683,2
"94","S0094",0.0958594007243991,0.0849110964767863,0.0760207441554165,0.0976703984194929,0.148337174843596,0.145785314455054,0.205424761277577,0.145908791570629,0.0273593265396544,0.109603455914931,0.199601240584847,0.0800841825431989,0.372175454142667,0.151030128489145,0.0397651750110767,0.0357775808595481,0.383766745468873,0.33438402941949,0.132125032834253,0.106032746694685,0.0436914455826985,0.139129673408633,0.18702390333596,0.189300411522634,0.14394536380352,0.168198931792312,0.11154890114701,0.0608528149899308,0.107882280304589,0.0213624202510805,0.112986211154559,0.037826713315497,0.00127598271249228,0.00312821568223914,0.0018933937024079,0.713644782877135,0.00847947581422239,0.0192715359414145,0.121025245712083,0.162073617267296,0.0998265561765273,0.189631913663519,0.399691655424937,4435.82351897796,3
"95","S0095",0.0919457571399219,0.0816724881857407,0.159954797616602,0.0779741113622355,0.126155742757345,0.14228477501541,0.205979042531333,0.114136018080953,0.0898581997533909,0.173551171393342,0.189272503082614,0.0653514180024661,0.308723797780518,0.0735203452527744,0.0218865598027127,0.0103267570900123,0.305658512478379,0.329132690882135,0.176921176179886,0.121077341240425,0.0667160859896219,0.195206325673338,0.208302446256486,0.199654064739313,0.124289597232518,0.169261181121819,0.0761057573511243,0.0269335310106252,0.212840267077555,0.0266050333846944,0.146070878274268,0.040472521828454,0.00338983050847458,0.00133538777606574,0.00215716486902928,0.567128916281459,0.196016296966953,0.0534178361249434,0.183793571751924,0.184698958804889,0.189678587596197,0.181077410593029,0.0113173381620643,2663.83409856068,2
